time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.6000000000000028,11.106330272427448,3.268202321010193,20.348182254150462,0.12617177665506052,5.7762932885040055,0.0,9.12011363604215,2.7209792202994754,2.881979687807445,0.013038997885145277,-0.05590115333260309,0.0,440.5241654369432,439.64403388079467,439.91747896937443,440.12780191903266
3.660000000000003,11.658545287176116,3.432812119332944,20.515855791892164,0.1271101101093759,5.773445477686067,0.0,9.2869123193325,2.766060504039317,2.707559445425968,0.02038832814836058,-0.03443364015480335,0.0,406.3074471188033,408.22643499291473,406.83924635653017,407.4968893466627
3.720000000000003,12.2225736882421,3.600556375777229,20.676417051823087,0.1280220051804104,5.771580077108,0.0,9.51345690070784,2.825410783468241,2.6442618417600867,0.0020010717740929357,-0.0251258531188612,0.0,448.162007048628,448.91778347064513,448.75282940038494,447.2572764853839
3.780000000000003,12.80119382808752,3.772109436534177,20.8351172008751,0.1281579661524157,5.770289641302732,0.0,9.773036377974888,2.8928961860432203,2.645176288777941,0.0027907495295812776,-0.015107175938225796,0.0,470.6982292553739,471.4731419513086,471.7225294418995,471.7834733520863
3.840000000000003,13.39383206274341,3.947372845105588,20.99132989169545,0.12816961557612316,5.769710645279204,0.0,9.9809631381072,2.949162432070195,2.5619600298465257,-0.005583946923269486,-0.000510860253018836,0.0,441.7129430253162,442.9154912967828,443.4601222690612,442.7714654132549
3.900000000000003,13.999224991685786,4.126091249363531,21.143280481351496,0.12738799588253258,5.769776532129706,0.0,10.198052119858946,3.0080048489041666,2.5030366525726766,-0.03524249929103312,0.0041363562116375355,0.0,451.30908328546195,451.68410962884695,452.38494818759125,449.98978326431893
3.960000000000003,14.618168787052058,4.308461147600203,21.29288942669851,0.12633174288825977,5.770069160262572,0.0,10.432495863250713,3.070764050924074,2.4837052989169215,0.0045045255506114025,0.006319071347154877,0.0,465.3827230608171,465.5534983929726,463.7335515158159,466.84605230735775
4.020000000000002,15.250266997335741,4.494401540727694,21.44001421182825,0.12629516820908204,5.771173437508532,0.0,10.636656772134996,3.1272008652002485,2.42054202365557,-0.013557119183445435,0.03548569626828431,0.0,448.70942927214406,451.0716880205533,451.4828639239164,450.0228212520925
4.080000000000001,15.892443816959396,4.683265084946014,21.57984302302889,0.12513917171083655,5.774570211400331,0.0,10.768797363054121,3.1682520038450344,2.241482461185494,-0.034253973977194804,0.08133682391802735,0.0,403.7611420512727,407.8803419989635,406.66997041546193,404.81111025255734
4.14,16.543864587649672,4.874904686862552,21.711681854854046,0.12345152107321855,5.779387425296132,0.0,10.944292538761195,3.219603842494461,2.153832356816597,-0.01806134954794467,0.0781011394046911,0.0,438.45141219556933,438.1877044353067,436.91118433313994,438.2592892758401
4.199999999999998,17.206020095745426,5.069691632877287,21.83910850002942,0.12250303774947646,5.784254204617685,0.0,11.126523019840329,3.273202241400164,2.09423573195018,-0.011644768467244281,0.0865397487120517,0.0,446.04653972572856,446.74061348083274,446.4696036021758,446.9930673967961
4.259999999999997,17.879210737084037,5.26774849471951,21.963637712994885,0.12167494151427416,5.789730516203271,0.0,11.312012376278368,3.328609894309195,2.057180501619058,-0.0185076425153567,0.09936027182267228,0.0,452.48956146368,453.52752901986486,453.97025047026284,453.419188334276
4.319999999999996,18.562600779538986,5.468954525034972,22.08475629355336,0.12020592520042861,5.796023193933161,0.0,11.466646302156065,3.378181444432412,1.9808940726645614,-0.04044334589754727,0.11409569899297503,0.0,437.46451605023844,438.69982309000494,438.86053962548266,437.03527107324993
4.379999999999995,19.255005399042307,5.6731000413322334,22.201360638137924,0.11763736861935037,5.803138338735202,0.0,11.612460682197423,3.426505501580029,1.9068194826323523,-0.04801778354712932,0.1263139775781182,0.0,436.357959371522,437.38985747723893,436.95616853503515,436.323016414087
4.439999999999993,19.95753581984866,5.880468121853294,22.316754393283116,0.11483693778140225,5.8106181593777,0.0,11.803682274262947,3.485460877643895,1.9399884657577267,-0.044113806672254084,0.12114380574669996,0.0,472.6807478888934,472.29513235083607,471.76020886378495,472.0604790487192
4.499999999999992,20.670902524248906,6.091240227123842,22.433565070844082,0.11265696356799104,5.81807874333618,0.0,11.973805100253605,3.540036462938472,1.9541551528115297,-0.024109121080343042,0.13007140467675263,0.0,464.8698840379824,465.58233454070427,463.96314233244743,465.53092038955776
4.559999999999991,21.395897454393285,6.305628837048417,22.554712174001533,0.11110178182164976,5.82533236182913,0.0,12.190781789764944,3.6059919841982366,2.0838668498981328,-0.02981132124130176,0.08736808880018629,0.0,503.61932482061246,500.530763205468,501.70248930105157,501.288149602364
4.6199999999999894,22.130050464128868,6.523132080167038,22.676513135561773,0.10878157988781378,5.830952808202122,0.0,12.280314314633767,3.644019882538484,1.9772132709009513,-0.0695187733637137,0.103978719714355,0.0,421.05448739412583,422.49736625167344,423.5513614634137,420.1200894324377
4.679999999999988,22.87085741742745,6.743202131574396,22.795054148965363,0.10517157628454754,5.837405723098449,0.0,12.412117987087779,3.691293117826614,1.9747071307457993,-0.04605687418409245,0.11386770995342621,0.0,455.78576141044647,456.58541951778716,455.7514537644102,457.62073578253546
4.739999999999987,23.61931906340288,6.966040551434162,22.913511565873584,0.10270038997372577,5.844036657930367,0.0,12.535459514806304,3.736411664530927,1.9744281988324581,-0.032892204381042525,0.10279639908138308,0.0,456.8127082230453,455.93915578748675,454.9323304476341,455.9846289816254
4.799999999999986,24.374837494960197,7.1915156866975725,23.031808620142556,0.10095249950287055,5.850023680545267,0.0,12.64745258341692,3.7792498762252613,1.9693221453935197,-0.022509578297473704,0.09295668090256069,0.0,452.77319346478333,451.988986762635,453.35822812757607,454.19168680707855
4.859999999999984,25.138606373948516,7.419906968524118,23.153642240257202,0.09922162967774106,5.855333279715611,0.0,12.810068607008562,3.8335361200370865,2.0914749197250226,-0.046197772607686254,0.07761117937835574,0.0,495.45689105097364,494.3326541395946,493.71036231010726,491.9588147105897
4.919999999999983,25.909209246356152,7.650920489553225,23.276961226607266,0.09671945918343905,5.860085658633498,0.0,12.876087014496829,3.8667278881321243,2.0200069947376362,-0.03396273976239459,0.08221786239127876,0.0,428.88261343037067,429.27908320483976,429.3969722864506,430.43294769763475
4.979999999999982,26.685159530496886,7.884214880288543,23.399509959887553,0.09438541968790126,5.86527527336453,0.0,12.98787851791578,3.909497762775453,2.065103229706783,-0.05126962909208571,0.09390212306704422,0.0,467.23454724501164,468.15055986337137,468.5692779489935,467.22078476413503
5.0399999999999805,27.468793150788166,8.120272248066554,23.527479845665503,0.09279274158096129,5.871700991969799,0.0,13.131783712975283,3.958762772155757,2.200260898470312,0.000534543537142957,0.1252666293652123,0.0,495.38192794115776,497.6917782894926,494.01537674380666,497.8209925206331
